ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id,time_iso,time_msc_iso
51380,46678,1782154438,1782154438909,0,0,0,46678,0,0.01,0.70031,0.0,0.0,0.0,0.0,AUDUSD,,3LIVSRVOLXTWN,2026-06-22T18:53:58+00:00,2026-06-22T18:53:58.909000+00:00
231910,226826,1782330924,1782330924392,1,1,0,46678,0,0.01,0.6887,0.0,0.0,-11.61,0.0,AUDUSD,,3LJ2TCCLUPU3J,2026-06-24T19:55:24+00:00,2026-06-24T19:55:24.392000+00:00
510080,642742,1782430240,1782430240725,0,0,10181,642742,3,0.08,1.3192,0.0,0.0,0.0,0.0,GBPUSD,strategy_v0_reba,3LJ5NMS5AB7FS,2026-06-25T23:30:40+00:00,2026-06-25T23:30:40.725000+00:00
510081,642744,1782430240,1782430240755,0,0,10181,642744,3,0.14,0.69081,0.0,0.0,0.0,0.0,AUDUSD,strategy_v0_reba,3LJ5NMS64NGLJ,2026-06-25T23:30:40+00:00,2026-06-25T23:30:40.755000+00:00
515471,653980,1782432565,1782432565408,0,0,0,653980,0,0.01,161.792,0.0,0.0,0.0,0.0,USDJPY,,3LJ5PQH66TJ35,2026-06-26T00:09:25+00:00,2026-06-26T00:09:25.408000+00:00
515946,654450,1782432768,1782432768290,0,0,0,653980,0,0.1,161.793,0.0,0.0,0.0,0.0,USDJPY,,3LJ5PWE4JE5CQ,2026-06-26T00:12:48+00:00,2026-06-26T00:12:48.290000+00:00
516178,654652,1782432849,1782432849218,0,0,0,653980,0,0.2,161.792,0.0,0.0,0.0,0.0,USDJPY,,3LJ5PYPIDZK6E,2026-06-26T00:14:09+00:00,2026-06-26T00:14:09.218000+00:00
516305,654812,1782432899,1782432899601,0,0,0,653980,0,1.0,161.803,0.0,0.0,0.0,0.0,USDJPY,,3LJ5Q26FVNOZZ,2026-06-26T00:14:59+00:00,2026-06-26T00:14:59.601000+00:00
516533,655198,1782432955,1782432955273,0,0,0,653980,0,1.0,161.807,0.0,0.0,0.0,0.0,USDJPY,,3LJ5Q3SB2473Z,2026-06-26T00:15:55+00:00,2026-06-26T00:15:55.273000+00:00
516919,655970,1782433088,1782433088062,1,1,0,653980,0,1.0,161.811,0.0,0.0,4.76,0.0,USDJPY,,3LJ5Q7NWHSJNL,2026-06-26T00:18:08+00:00,2026-06-26T00:18:08.062000+00:00
516968,656025,1782433101,1782433101100,0,0,0,653980,0,1.0,161.816,0.0,0.0,0.0,0.0,USDJPY,,3LJ5QA22ZT7TU,2026-06-26T00:18:21+00:00,2026-06-26T00:18:21.100000+00:00
516969,656025,1782433101,1782433101106,0,0,0,653980,0,0.31,161.818,0.0,0.0,0.0,0.0,USDJPY,,3LJ5QA22ZTFBE,2026-06-26T00:18:21+00:00,2026-06-26T00:18:21.106000+00:00
517512,656757,1782433276,1782433276985,1,1,0,653980,0,1.0,161.814,0.0,0.0,2.54,0.0,USDJPY,,3LJ5QF5USBYPS,2026-06-26T00:21:16+00:00,2026-06-26T00:21:16.985000+00:00
517513,656757,1782433276,1782433276990,1,1,0,653980,0,0.31,161.812,0.0,0.0,0.41,0.0,USDJPY,,3LJ5QF5USC73G,2026-06-26T00:21:16+00:00,2026-06-26T00:21:16.990000+00:00
517650,656988,1782433328,1782433328061,1,1,0,642742,0,0.08,1.31884,0.0,0.0,-2.88,0.0,GBPUSD,,3LJ5QGNGYPUJA,2026-06-26T00:22:08+00:00,2026-06-26T00:22:08.061000+00:00
517720,657065,1782433350,1782433350852,1,1,0,653980,0,1.0,161.814,0.0,0.0,2.54,0.0,USDJPY,,3LJ5QHCOA57OY,2026-06-26T00:22:30+00:00,2026-06-26T00:22:30.852000+00:00
517721,657065,1782433350,1782433350857,1,1,0,653980,0,0.31,161.812,0.0,0.0,0.41,0.0,USDJPY,,3LJ5QHCOA5FOU,2026-06-26T00:22:30+00:00,2026-06-26T00:22:30.857000+00:00
517788,657148,1782433382,1782433382279,1,1,0,642744,0,0.14,0.69074,0.0,0.0,-0.98,0.0,AUDUSD,,3LJ5QI7WTAUIJ,2026-06-26T00:23:02+00:00,2026-06-26T00:23:02.279000+00:00
517833,657215,1782433392,1782433392436,0,0,0,657215,0,1.0,161.809,0.0,0.0,0.0,0.0,USDJPY,,3LJ5QIJFJATED,2026-06-26T00:23:12+00:00,2026-06-26T00:23:12.436000+00:00
517834,657215,1782433392,1782433392441,0,0,0,657215,0,0.31,161.811,0.0,0.0,0.0,0.0,USDJPY,,3LJ5QIJFJAYFH,2026-06-26T00:23:12+00:00,2026-06-26T00:23:12.441000+00:00
518163,657771,1782433495,1782433495768,1,1,0,657215,0,1.0,161.816,0.0,0.0,4.04,0.0,USDJPY,,3LJ5QLJMZWC2J,2026-06-26T00:24:55+00:00,2026-06-26T00:24:55.768000+00:00
518164,657771,1782433495,1782433495773,1,1,0,657215,0,0.31,161.814,0.0,0.0,0.87,0.0,USDJPY,,3LJ5QLJMZWIA4,2026-06-26T00:24:55+00:00,2026-06-26T00:24:55.773000+00:00
518554,658750,1782433622,1782433622677,0,0,0,658750,0,4.12,161.807,0.0,0.0,0.0,0.0,USDJPY,,3LJ5QP7T7TZZK,2026-06-26T00:27:02+00:00,2026-06-26T00:27:02.677000+00:00
518555,658750,1782433622,1782433622682,0,0,0,658750,0,0.88,161.808,0.0,0.0,0.0,0.0,USDJPY,,3LJ5QP7T7U7RV,2026-06-26T00:27:02+00:00,2026-06-26T00:27:02.682000+00:00
519960,661133,1782434108,1782434108732,1,1,0,658750,0,1.0,161.813,0.0,0.0,3.6,0.0,USDJPY,,3LJ5R5EISHGVL,2026-06-26T00:35:08+00:00,2026-06-26T00:35:08.732000+00:00
519961,661133,1782434108,1782434108737,1,1,0,658750,0,4.0,161.811,0.0,0.0,9.46,0.0,USDJPY,,3LJ5R5EISHMXK,2026-06-26T00:35:08+00:00,2026-06-26T00:35:08.737000+00:00
520638,662562,1782434353,1782434353247,0,0,0,662562,0,1.0,1.42021,0.0,0.0,0.0,0.0,USDCAD,,3LJ5REI7VQELF,2026-06-26T00:39:13+00:00,2026-06-26T00:39:13.247000+00:00
521231,663707,1782434599,1782434599866,1,1,0,662562,0,1.0,1.42027,0.0,0.0,4.22,0.0,USDCAD,,3LJ5RLNVQFBCB,2026-06-26T00:43:19+00:00,2026-06-26T00:43:19.866000+00:00
521438,663907,1782434670,1782434670174,1,0,0,663907,0,1.0,1.42023,0.0,0.0,0.0,0.0,USDCAD,,3LJ5RNPEZBTY5,2026-06-26T00:44:30+00:00,2026-06-26T00:44:30.174000+00:00
521711,664268,1782434743,1782434743676,0,0,10181,664268,3,0.08,1.31874,0.0,0.0,0.0,0.0,GBPUSD,strategy_v0_reba,3LJ5RPTTN6WJN,2026-06-26T00:45:43+00:00,2026-06-26T00:45:43.676000+00:00
521712,664269,1782434743,1782434743751,0,0,10181,664269,3,0.14,0.69032,0.0,0.0,0.0,0.0,AUDUSD,strategy_v0_reba,3LJ5RPTVUZ7TA,2026-06-26T00:45:43+00:00,2026-06-26T00:45:43.751000+00:00
521799,664400,1782434777,1782434777686,0,1,0,663907,0,1.0,1.42019,0.0,0.0,2.82,0.0,USDCAD,,3LJ5RQTJ6LDL7,2026-06-26T00:46:17+00:00,2026-06-26T00:46:17.686000+00:00
522009,664748,1782434847,1782434847251,0,0,0,664268,0,0.5,1.3188,0.0,0.0,0.0,0.0,GBPUSD,,3LJ5RSUCEORHJ,2026-06-26T00:47:27+00:00,2026-06-26T00:47:27.251000+00:00
522481,665380,1782435014,1782435014120,1,2,0,664269,0,0.58,0.69021,0.0,0.0,-1.54,0.0,AUDUSD,,3LJ5RXPPHRVVN,2026-06-26T00:50:14+00:00,2026-06-26T00:50:14.120000+00:00
522959,665946,1782435207,1782435207754,1,1,0,664268,0,0.58,1.31884,0.0,0.0,2.8,0.0,GBPUSD,,3LJ5S5E27UNDX,2026-06-26T00:53:27+00:00,2026-06-26T00:53:27.754000+00:00
523272,666702,1782435347,1782435347448,0,1,0,664269,0,0.44,0.69018,0.0,0.0,1.32,0.0,AUDUSD,,3LJ5SBG5FT3S7,2026-06-26T00:55:47+00:00,2026-06-26T00:55:47.448000+00:00
524143,668215,1782435644,1782435644425,0,0,10181,668215,3,0.08,1.31882,0.0,0.0,0.0,0.0,GBPUSD,strategy_v0_reba,3LJ5SK2PZU4B5,2026-06-26T01:00:44+00:00,2026-06-26T01:00:44.425000+00:00
524144,668216,1782435644,1782435644463,0,0,10181,668216,3,0.14,0.69006,0.0,0.0,0.0,0.0,AUDUSD,strategy_v0_reba,3LJ5SK2R6733A,2026-06-26T01:00:44+00:00,2026-06-26T01:00:44.463000+00:00
524718,669095,1782435844,1782435844184,1,1,0,668216,0,0.14,0.69006,0.0,0.0,0.0,0.0,AUDUSD,,3LJ5SPURCQUYG,2026-06-26T01:04:04+00:00,2026-06-26T01:04:04.184000+00:00
524808,669197,1782435884,1782435884205,1,1,0,668215,0,0.08,1.31894,0.0,0.0,0.96,0.0,GBPUSD,,3LJ5SQZZZLCIR,2026-06-26T01:04:44+00:00,2026-06-26T01:04:44.205000+00:00
526631,672698,1782436541,1782436541223,0,0,10181,672698,3,0.08,1.31918,0.0,0.0,0.0,0.0,GBPUSD,strategy_v0_reba,3LJ5TE5WPRXZ7,2026-06-26T01:15:41+00:00,2026-06-26T01:15:41.223000+00:00
528461,676696,1782437229,1782437229795,1,1,0,672698,0,0.08,1.31919,0.0,0.0,0.08,0.0,GBPUSD,,3LJ5TY77QKMQD,2026-06-26T01:27:09+00:00,2026-06-26T01:27:09.795000+00:00
530184,680556,1782437856,1782437856451,0,0,10181,680556,3,0.5,0.81035,0.0,0.0,0.0,0.0,USDCHF,profit_harvester,3LJ5UKGTK5NP3,2026-06-26T01:37:36+00:00,2026-06-26T01:37:36.451000+00:00
530185,680557,1782437856,1782437856480,0,0,10181,680557,3,0.1,4016.625,0.0,0.0,0.0,0.0,XAUUSD,profit_harvester,3LJ5UKGUGV7LW,2026-06-26T01:37:36+00:00,2026-06-26T01:37:36.480000+00:00
530188,680563,1782437856,1782437856568,1,0,10181,680563,3,0.5,0.68985,0.0,0.0,0.0,0.0,AUDUSD,profit_harvester,3LJ5UKGX2JIDB,2026-06-26T01:37:36+00:00,2026-06-26T01:37:36.568000+00:00
530189,680564,1782437856,1782437856598,1,0,10181,680564,3,0.5,1.13653,0.0,0.0,0.0,0.0,EURUSD,profit_harvester,3LJ5UKGXWLSGC,2026-06-26T01:37:36+00:00,2026-06-26T01:37:36.598000+00:00
530190,680565,1782437856,1782437856627,1,0,10181,680565,3,0.5,1.31917,0.0,0.0,0.0,0.0,GBPUSD,profit_harvester,3LJ5UKGYSJEBK,2026-06-26T01:37:36+00:00,2026-06-26T01:37:36.627000+00:00
530495,681078,1782437980,1782437980332,0,0,10181,681078,3,0.5,161.804,0.0,0.0,0.0,0.0,USDJPY,profit_harvester,3LJ5UO27IXOBS,2026-06-26T01:39:40+00:00,2026-06-26T01:39:40.332000+00:00
530767,681513,1782438077,1782438077466,0,1,0,680565,0,0.5,1.31901,0.0,0.0,8.0,0.0,GBPUSD,,3LJ5UQUOBQNWY,2026-06-26T01:41:17+00:00,2026-06-26T01:41:17.466000+00:00
530895,681788,1782438125,1782438125334,1,0,10181,681788,3,0.5,1.31907,0.0,0.0,0.0,0.0,GBPUSD,profit_harvester,3LJ5USBAVPFI5,2026-06-26T01:42:05+00:00,2026-06-26T01:42:05.334000+00:00
530901,681801,1782438126,1782438126367,0,1,10181,680564,3,0.5,1.13643,0.0,0.0,5.0,0.0,EURUSD,profit_harvester,3LJ5USC7P7XHK,2026-06-26T01:42:06+00:00,2026-06-26T01:42:06.367000+00:00
530959,681900,1782438145,1782438145846,1,1,10181,680557,3,0.1,4017.255,0.0,0.0,6.3,0.0,XAUUSD,profit_harvester,3LJ5USUE7MMRD,2026-06-26T01:42:25+00:00,2026-06-26T01:42:25.846000+00:00
531263,682433,1782438282,1782438282091,0,0,10181,682433,3,0.1,4019.245,0.0,0.0,0.0,0.0,XAUUSD,profit_harvester,3LJ5UWTAMPGMN,2026-06-26T01:44:42+00:00,2026-06-26T01:44:42.091000+00:00
531264,682435,1782438282,1782438282121,1,0,10181,682435,3,0.5,1.13647,0.0,0.0,0.0,0.0,EURUSD,profit_harvester,3LJ5UWTBJHHKL,2026-06-26T01:44:42+00:00,2026-06-26T01:44:42.121000+00:00
531546,682797,1782438344,1782438344623,1,1,10181,682433,3,0.1,4019.745,0.0,0.0,5.0,0.0,XAUUSD,profit_harvester,3LJ5UYNI7CHAC,2026-06-26T01:45:44+00:00,2026-06-26T01:45:44.623000+00:00
531818,683442,1782438443,1782438443406,0,0,10181,683442,3,0.1,4023.574,0.0,0.0,0.0,0.0,XAUUSD,profit_harvester,3LJ5V3JI6C7SE,2026-06-26T01:47:23+00:00,2026-06-26T01:47:23.406000+00:00
531869,683561,1782438460,1782438460849,1,1,10181,681078,3,0.5,161.822,0.0,0.0,5.5600000000000005,0.0,USDJPY,profit_harvester,3LJ5V3ZPZ3R6D,2026-06-26T01:47:40+00:00,2026-06-26T01:47:40.849000+00:00
532419,684815,1782438668,1782438668412,1,1,10181,683442,3,0.1,4018.58,0.0,0.0,-49.94,0.0,XAUUSD,harv_reconcile,3LJ5VC2ZV3AZE,2026-06-26T01:51:08+00:00,2026-06-26T01:51:08.412000+00:00
532480,684888,1782438693,1782438693737,1,0,10181,684888,3,0.1,4020.081,0.0,0.0,0.0,0.0,XAUUSD,profit_harvester,3LJ5VCSMMG5AL,2026-06-26T01:51:33+00:00,2026-06-26T01:51:33.737000+00:00
532791,685637,1782438810,1782438810213,0,1,10181,684888,3,0.1,4019.22,0.0,0.0,8.61,0.0,XAUUSD,profit_harvester,3LJ5VG73VBDYH,2026-06-26T01:53:30+00:00,2026-06-26T01:53:30.213000+00:00
532876,685822,1782438854,1782438854270,1,1,0,680556,0,0.5,0.81045,0.0,0.0,6.17,0.0,USDCHF,,3LJ5VHI4U52AF,2026-06-26T01:54:14+00:00,2026-06-26T01:54:14.270000+00:00
532907,685907,1782438868,1782438868215,0,1,0,682435,0,0.5,1.13637,0.0,0.0,5.0,0.0,EURUSD,,3LJ5VHV4HNUWS,2026-06-26T01:54:28+00:00,2026-06-26T01:54:28.215000+00:00
532926,685940,1782438874,1782438874253,0,0,10181,685940,3,0.5,161.828,0.0,0.0,0.0,0.0,USDJPY,profit_harvester,3LJ5VI2QGLS5S,2026-06-26T01:54:34+00:00,2026-06-26T01:54:34.253000+00:00
532928,685942,1782438874,1782438874285,0,0,10181,685942,3,0.5,0.81046,0.0,0.0,0.0,0.0,USDCHF,profit_harvester,3LJ5VI2REDDPE,2026-06-26T01:54:34+00:00,2026-06-26T01:54:34.285000+00:00
532929,685943,1782438874,1782438874322,1,0,10181,685943,3,0.5,1.13634,0.0,0.0,0.0,0.0,EURUSD,profit_harvester,3LJ5VI2SILZTS,2026-06-26T01:54:34+00:00,2026-06-26T01:54:34.322000+00:00
533604,686795,1782439111,1782439111201,1,0,10181,686795,3,0.1,4021.391,0.0,0.0,0.0,0.0,XAUUSD,profit_harvester,3LJ5VOXFZ4VKJ,2026-06-26T01:58:31+00:00,2026-06-26T01:58:31.201000+00:00
533792,687175,1782439200,1782439200009,0,1,10181,686795,3,0.1,4020.569,0.0,0.0,8.22,0.0,XAUUSD,profit_harvester,3LJ5VRK4O5NQM,2026-06-26T02:00:00+00:00,2026-06-26T02:00:00.009000+00:00
534700,688454,1782439483,1782439483526,0,1,10181,680563,3,0.5,0.68975,0.0,0.0,5.0,0.0,AUDUSD,profit_harvester,3LJ5VZS66AOAV,2026-06-26T02:04:43+00:00,2026-06-26T02:04:43.526000+00:00
535759,689829,1782439837,1782439837874,1,0,10181,689829,3,0.5,0.69005,0.0,0.0,0.0,0.0,AUDUSD,profit_harvester,3LJ5WE46L6W2G,2026-06-26T02:10:37+00:00,2026-06-26T02:10:37.874000+00:00
536052,690158,1782439942,1782439942938,1,0,10181,690158,3,0.1,4021.085,0.0,0.0,0.0,0.0,XAUUSD,profit_harvester,3LJ5WH5ZPNFJB,2026-06-26T02:12:22+00:00,2026-06-26T02:12:22.938000+00:00
536127,690219,1782439969,1782439969187,0,1,10181,690158,3,0.1,4020.575,0.0,0.0,5.1,0.0,XAUUSD,profit_harvester,3LJ5WHWHYMIUS,2026-06-26T02:12:49+00:00,2026-06-26T02:12:49.187000+00:00
536311,690533,1782440045,1782440045501,0,1,10181,689829,3,0.5,0.68994,0.0,0.0,5.5,0.0,AUDUSD,profit_harvester,3LJ5WK5KABAV7,2026-06-26T02:14:05+00:00,2026-06-26T02:14:05.501000+00:00
536979,691433,1782440269,1782440269261,1,0,10181,691433,3,0.1,4025.845,0.0,0.0,0.0,0.0,XAUUSD,profit_harvester,3LJ5WQNWV77DD,2026-06-26T02:17:49+00:00,2026-06-26T02:17:49.261000+00:00
536997,691450,1782440279,1782440279745,0,1,10181,691433,3,0.1,4025.285,0.0,0.0,5.6,0.0,XAUUSD,profit_harvester,3LJ5WQXPDFRCP,2026-06-26T02:17:59+00:00,2026-06-26T02:17:59.745000+00:00
539663,695055,1782441241,1782441241290,0,1,10181,685943,3,0.5,1.13624,0.0,0.0,5.0,0.0,EURUSD,profit_harvester,3LJ5XMX7MZZ5G,2026-06-26T02:34:01+00:00,2026-06-26T02:34:01.290000+00:00
539902,695470,1782441326,1782441326411,1,1,10181,685942,3,0.5,0.81057,0.0,0.0,6.79,0.0,USDCHF,profit_harvester,3LJ5XPGIFYEK3,2026-06-26T02:35:26+00:00,2026-06-26T02:35:26.411000+00:00
539936,695546,1782441339,1782441339058,1,1,10181,685940,3,0.5,161.845,0.0,0.0,5.25,0.0,USDJPY,profit_harvester,3LJ5XPSBDFDAS,2026-06-26T02:35:39+00:00,2026-06-26T02:35:39.058000+00:00
539987,695682,1782441360,1782441360116,0,1,10181,681788,3,0.5,1.31897,0.0,0.0,5.0,0.0,GBPUSD,profit_harvester,3LJ5XQFUVWG2R,2026-06-26T02:36:00+00:00,2026-06-26T02:36:00.116000+00:00
543494,701418,1782442565,1782442565003,0,0,10181,701418,3,0.5,161.809,0.0,0.0,0.0,0.0,USDJPY,profit_harvester,3LJ5YTHZD66TT,2026-06-26T02:56:05+00:00,2026-06-26T02:56:05.003000+00:00
610323,858439,1782466374,1782466374010,0,0,10181,858439,3,0.5,0.80806,0.0,0.0,0.0,0.0,USDCHF,profit_harvester,3LJ6OIFUZZPWZ,2026-06-26T09:32:54+00:00,2026-06-26T09:32:54.010000+00:00
610324,858440,1782466374,1782466374040,1,0,10181,858440,3,0.1,4034.45,0.0,0.0,0.0,0.0,XAUUSD,profit_harvester,3LJ6OIFVWTTAB,2026-06-26T09:32:54+00:00,2026-06-26T09:32:54.040000+00:00
610325,858441,1782466374,1782466374070,1,0,10181,858441,3,0.5,1.13975,0.0,0.0,0.0,0.0,EURUSD,profit_harvester,3LJ6OIFWTDPTL,2026-06-26T09:32:54+00:00,2026-06-26T09:32:54.070000+00:00
610326,858442,1782466374,1782466374100,1,0,10181,858442,3,0.5,1.32087,0.0,0.0,0.0,0.0,GBPUSD,profit_harvester,3LJ6OIFXPTOIT,2026-06-26T09:32:54+00:00,2026-06-26T09:32:54.100000+00:00
610361,858486,1782466391,1782466391837,0,1,10181,858440,3,0.1,4033.84,0.0,0.0,6.1,0.0,XAUUSD,profit_harvester,3LJ6OIWICZAQJ,2026-06-26T09:33:11+00:00,2026-06-26T09:33:11.837000+00:00
610377,858506,1782466393,1782466393970,0,1,10181,858441,3,0.5,1.13965,0.0,0.0,5.0,0.0,EURUSD,profit_harvester,3LJ6OIYHVZAZI,2026-06-26T09:33:13+00:00,2026-06-26T09:33:13.970000+00:00
610470,858580,1782466425,1782466425488,1,1,10181,858439,3,0.5,0.80815,0.0,0.0,5.57,0.0,USDCHF,profit_harvester,3LJ6OJVT6ZKSP,2026-06-26T09:33:45+00:00,2026-06-26T09:33:45.488000+00:00
610471,858581,1782466425,1782466425520,0,1,10181,858442,3,0.5,1.32075,0.0,0.0,6.0,0.0,GBPUSD,profit_harvester,3LJ6OJVU5ZJHT,2026-06-26T09:33:45+00:00,2026-06-26T09:33:45.520000+00:00
611282,860869,1782466735,1782466735054,1,0,10181,860869,3,0.5,1.32105,0.0,0.0,0.0,0.0,GBPUSD,profit_harvester,3LJ6OSW4YDLSK,2026-06-26T09:38:55+00:00,2026-06-26T09:38:55.054000+00:00
611740,861304,1782466934,1782466934797,1,0,10181,861304,3,0.1,4034.405,0.0,0.0,0.0,0.0,XAUUSD,profit_harvester,3LJ6OYQ5RX632,2026-06-26T09:42:14+00:00,2026-06-26T09:42:14.797000+00:00
611856,861398,1782466982,1782466982183,1,0,10181,861398,3,0.5,1.13999,0.0,0.0,0.0,0.0,EURUSD,profit_harvester,3LJ6P24BZEKEI,2026-06-26T09:43:02+00:00,2026-06-26T09:43:02.183000+00:00
611903,861435,1782467005,1782467005974,0,1,10181,861304,3,0.1,4033.87,0.0,0.0,5.35,0.0,XAUUSD,profit_harvester,3LJ6P2SGZOOLL,2026-06-26T09:43:25+00:00,2026-06-26T09:43:25.974000+00:00
614490,872375,1782468056,1782468056669,0,1,10181,861398,3,0.5,1.13989,0.0,0.0,5.0,0.0,EURUSD,profit_harvester,3LJ6PZEY6XCDV,2026-06-26T10:00:56+00:00,2026-06-26T10:00:56.669000+00:00
615115,874859,1782468289,1782468289436,1,0,10181,874859,3,0.1,4034.365,0.0,0.0,0.0,0.0,XAUUSD,profit_harvester,3LJ6QA5R6I2O4,2026-06-26T10:04:49+00:00,2026-06-26T10:04:49.436000+00:00
617216,884602,1782469104,1782469104983,0,1,10181,860869,3,0.5,1.32094,0.0,0.0,5.5,0.0,GBPUSD,profit_harvester,3LJ6QXVCEX2X3,2026-06-26T10:18:24+00:00,2026-06-26T10:18:24.983000+00:00
618021,887113,1782469405,1782469405757,1,0,10181,887113,3,0.5,1.32132,0.0,0.0,0.0,0.0,GBPUSD,profit_harvester,3LJ6RANG5U5XU,2026-06-26T10:23:25+00:00,2026-06-26T10:23:25.757000+00:00
618562,888533,1782469614,1782469614584,1,0,10181,888533,3,0.5,1.14019,0.0,0.0,0.0,0.0,EURUSD,profit_harvester,3LJ6RGPVOGDEX,2026-06-26T10:26:54+00:00,2026-06-26T10:26:54.584000+00:00
618704,889432,1782469676,1782469676160,0,1,10181,888533,3,0.5,1.14009,0.0,0.0,5.0,0.0,EURUSD,profit_harvester,3LJ6RIJASBXTJ,2026-06-26T10:27:56+00:00,2026-06-26T10:27:56.160000+00:00
619559,891230,1782470008,1782470008673,1,0,10181,891230,3,0.5,1.14039,0.0,0.0,0.0,0.0,EURUSD,profit_harvester,3LJ6RS6WFUBQH,2026-06-26T10:33:28+00:00,2026-06-26T10:33:28.673000+00:00
620343,894436,1782470317,1782470317692,1,0,10181,894436,3,0.5,0.69024,0.0,0.0,0.0,0.0,AUDUSD,profit_harvester,3LJ6S36PW4ERL,2026-06-26T10:38:37+00:00,2026-06-26T10:38:37.692000+00:00
621341,895846,1782470732,1782470732793,0,1,10181,894436,3,0.5,0.69011,0.0,0.0,6.5,0.0,AUDUSD,profit_harvester,3LJ6SHBCVNLE2,2026-06-26T10:45:32+00:00,2026-06-26T10:45:32.793000+00:00
621938,896422,1782470919,1782470919331,0,0,10181,896422,3,0.5,0.80784,0.0,0.0,0.0,0.0,USDCHF,profit_harvester,3LJ6SMP25SGXJ,2026-06-26T10:48:39+00:00,2026-06-26T10:48:39.331000+00:00
622335,896830,1782471038,1782471038847,1,0,10181,896830,3,0.5,0.69043,0.0,0.0,0.0,0.0,AUDUSD,profit_harvester,3LJ6SQ6DZKNB5,2026-06-26T10:50:38+00:00,2026-06-26T10:50:38.847000+00:00
623202,898088,1782471278,1782471278546,1,1,10181,896422,3,0.5,0.80795,0.0,0.0,6.8100000000000005,0.0,USDCHF,profit_harvester,3LJ6SX5LMBT6P,2026-06-26T10:54:38+00:00,2026-06-26T10:54:38.546000+00:00
623354,898239,1782471321,1782471321707,0,1,10181,896830,3,0.5,0.69031,0.0,0.0,6.0,0.0,AUDUSD,profit_harvester,3LJ6SYFRVVOEO,2026-06-26T10:55:21+00:00,2026-06-26T10:55:21.707000+00:00
627333,906930,1782472787,1782472787325,0,1,10181,891230,3,0.5,1.14029,0.0,0.0,5.0,0.0,EURUSD,profit_harvester,3LJ6UD2QPTGCE,2026-06-26T11:19:47+00:00,2026-06-26T11:19:47.325000+00:00
629614,917866,1782473694,1782473694673,0,1,10181,874859,3,0.1,4054.629,0.0,0.0,-202.64,0.0,XAUUSD,strategy_v0_emer,3LJ6V5HRSERR4,2026-06-26T11:34:54+00:00,2026-06-26T11:34:54.673000+00:00
629615,917885,1782473695,1782473695741,1,0,10181,917885,3,0.1,4054.16,0.0,0.0,0.0,0.0,XAUUSD,profit_harvester,3LJ6V5IRNEM7R,2026-06-26T11:34:55+00:00,2026-06-26T11:34:55.741000+00:00
629661,918141,1782473709,1782473709176,0,1,10181,917885,3,0.1,4053.649,0.0,0.0,5.11,0.0,XAUUSD,profit_harvester,3LJ6V5VC22XPY,2026-06-26T11:35:09+00:00,2026-06-26T11:35:09.176000+00:00
629678,918285,1782473717,1782473717498,1,0,10181,918285,3,0.5,1.14059,0.0,0.0,0.0,0.0,EURUSD,profit_harvester,3LJ6V65226YCV,2026-06-26T11:35:17+00:00,2026-06-26T11:35:17.498000+00:00
629740,918763,1782473745,1782473745425,0,1,10181,918285,3,0.5,1.14049,0.0,0.0,5.0,0.0,EURUSD,profit_harvester,3LJ6V6X2DK4TM,2026-06-26T11:35:45+00:00,2026-06-26T11:35:45.425000+00:00
