ticket,time_setup,time_setup_msc,time_done,time_done_msc,time_expiration,type,type_time,type_filling,state,magic,position_id,position_by_id,reason,volume_initial,volume_current,price_open,sl,tp,price_current,price_stoplimit,symbol,comment,external_id,time_setup_iso,time_done_iso,time_setup_msc_iso,time_done_msc_iso
1133684,1782504196,1782504196573,1782504196,1782504196584,0,0,0,1,4,0,1124316,0,0,0.5,0.0,0.0,0.0,0.0,58.8753,0.0,XAGUSD,,3LJ7QV6VHIOKV,2026-06-26T20:03:16+00:00,2026-06-26T20:03:16+00:00,2026-06-26T20:03:16.573000+00:00,2026-06-26T20:03:16.584000+00:00
1137330,1782504360,1782504360655,1782504360,1782504360668,0,0,0,1,4,0,1137330,0,0,0.5,0.0,0.0,0.0,0.0,58.8855,0.0,XAGUSD,,3LJ7QZXPJ5OYN,2026-06-26T20:06:00+00:00,2026-06-26T20:06:00+00:00,2026-06-26T20:06:00.655000+00:00,2026-06-26T20:06:00.668000+00:00
1137650,1782504414,1782504414264,1782504414,1782504414278,0,1,0,1,4,0,1133491,0,0,0.1,0.0,0.0,0.0,0.0,4066.295,0.0,XAUUSD,,3LJ7R3JN6TVW7,2026-06-26T20:06:54+00:00,2026-06-26T20:06:54+00:00,2026-06-26T20:06:54.264000+00:00,2026-06-26T20:06:54.278000+00:00
1137653,1782504414,1782504414783,1782504414,1782504414796,0,0,0,1,4,10181,1137653,0,3,0.1,0.0,0.0,0.0,0.0,4066.525,0.0,XAUUSD,profit_harvester,3LJ7R3K4O4KJG,2026-06-26T20:06:54+00:00,2026-06-26T20:06:54+00:00,2026-06-26T20:06:54.783000+00:00,2026-06-26T20:06:54.796000+00:00
1138330,1782504486,1782504486869,1782504486,1782504486892,0,1,0,1,4,0,1137653,0,0,0.1,0.0,0.0,0.0,0.0,4065.535,0.0,XAUUSD,,3LJ7R5NAZH2MD,2026-06-26T20:08:06+00:00,2026-06-26T20:08:06+00:00,2026-06-26T20:08:06.869000+00:00,2026-06-26T20:08:06.892000+00:00
1138336,1782504487,1782504487623,1782504487,1782504487636,0,0,0,1,4,10181,1138336,0,3,0.1,0.0,0.0,0.0,0.0,4065.7,0.0,XAUUSD,profit_harvester,3LJ7R5NXHLGK2,2026-06-26T20:08:07+00:00,2026-06-26T20:08:07+00:00,2026-06-26T20:08:07.623000+00:00,2026-06-26T20:08:07.636000+00:00
1138347,1782504491,1782504491361,1782504491,1782504491376,0,1,0,1,4,0,1137330,0,0,0.5,0.0,0.0,0.0,0.0,58.8983,0.0,XAGUSD,,3LJ7R5RGUX6GO,2026-06-26T20:08:11+00:00,2026-06-26T20:08:11+00:00,2026-06-26T20:08:11.361000+00:00,2026-06-26T20:08:11.376000+00:00
1138470,1782504499,1782504499299,1782504499,1782504499333,0,1,0,1,4,10181,1138336,0,3,0.1,0.0,0.0,0.0,0.0,4066.34,0.0,XAUUSD,profit_harvester,3LJ7R5YTGPRGC,2026-06-26T20:08:19+00:00,2026-06-26T20:08:19+00:00,2026-06-26T20:08:19.299000+00:00,2026-06-26T20:08:19.333000+00:00
1138511,1782504502,1782504502909,1782504502,1782504502924,0,0,0,0,4,0,1117950,0,0,0.5,0.0,0.0,0.0,0.0,161.719,0.0,USDJPY,,3LJ7R646ZW6HU,2026-06-26T20:08:22+00:00,2026-06-26T20:08:22+00:00,2026-06-26T20:08:22.909000+00:00,2026-06-26T20:08:22.924000+00:00
1138803,1782504546,1782504546496,1782504546,1782504546509,0,0,0,1,4,0,1138803,0,0,1.0,0.0,0.0,0.0,0.0,58.9547,0.0,XAGUSD,,3LJ7R7ES2H5NI,2026-06-26T20:09:06+00:00,2026-06-26T20:09:06+00:00,2026-06-26T20:09:06.496000+00:00,2026-06-26T20:09:06.509000+00:00
1139953,1782504683,1782504683299,1782504683,1782504683312,0,1,0,1,4,0,1138803,0,0,1.0,0.0,0.0,0.0,0.0,58.9539,0.0,XAGUSD,,3LJ7RDE6ZFJD3,2026-06-26T20:11:23+00:00,2026-06-26T20:11:23+00:00,2026-06-26T20:11:23.299000+00:00,2026-06-26T20:11:23.312000+00:00
1140012,1782504705,1782504705368,1782504705,1782504705395,0,0,0,1,4,0,1140012,0,0,1.0,0.0,0.0,0.0,0.0,58.9814,0.0,XAGUSD,,3LJ7RDYQPUJSR,2026-06-26T20:11:45+00:00,2026-06-26T20:11:45+00:00,2026-06-26T20:11:45.368000+00:00,2026-06-26T20:11:45.395000+00:00
1140220,1782504764,1782504764816,1782504764,1782504764830,0,1,0,1,4,0,1140012,0,0,1.0,0.0,0.0,0.0,0.0,58.9744,0.0,XAGUSD,,3LJ7RFQ4GLWUX,2026-06-26T20:12:44+00:00,2026-06-26T20:12:44+00:00,2026-06-26T20:12:44.816000+00:00,2026-06-26T20:12:44.830000+00:00
1140326,1782504792,1782504792266,1782504792,1782504792278,0,0,0,1,4,0,1140326,0,0,1.0,0.0,0.0,0.0,0.0,4067.894,0.0,XAUUSD,,3LJ7RGJOIRRXR,2026-06-26T20:13:12+00:00,2026-06-26T20:13:12+00:00,2026-06-26T20:13:12.266000+00:00,2026-06-26T20:13:12.278000+00:00
1140466,1782504799,1782504799707,1782504799,1782504799721,0,1,0,1,4,0,1140326,0,0,1.0,0.0,0.0,0.0,0.0,4068.785,0.0,XAUUSD,,3LJ7RGQMBLLHF,2026-06-26T20:13:19+00:00,2026-06-26T20:13:19+00:00,2026-06-26T20:13:19.707000+00:00,2026-06-26T20:13:19.721000+00:00
1142804,1782504967,1782504967310,1782504967,1782504967324,0,1,0,1,4,0,1142804,0,0,1.0,0.0,0.0,0.0,0.0,58.9897,0.0,XAGUSD,,3LJ7RLMPA2DVU,2026-06-26T20:16:07+00:00,2026-06-26T20:16:07+00:00,2026-06-26T20:16:07.310000+00:00,2026-06-26T20:16:07.324000+00:00
1142871,1782504981,1782504981357,1782504981,1782504981369,0,0,0,1,4,0,1142804,0,0,1.0,0.0,0.0,0.0,0.0,58.9871,0.0,XAGUSD,,3LJ7RLZRV6IOQ,2026-06-26T20:16:21+00:00,2026-06-26T20:16:21+00:00,2026-06-26T20:16:21.357000+00:00,2026-06-26T20:16:21.369000+00:00
1143286,1782505005,1782505005941,1782505005,1782505005955,0,1,0,1,4,0,1143286,0,0,1.0,0.0,0.0,0.0,0.0,58.9712,0.0,XAGUSD,,3LJ7RMQOKA7OV,2026-06-26T20:16:45+00:00,2026-06-26T20:16:45+00:00,2026-06-26T20:16:45.941000+00:00,2026-06-26T20:16:45.955000+00:00
1143964,1782505036,1782505036066,1782505036,1782505036079,0,0,0,1,4,0,1143286,0,0,1.0,0.0,0.0,0.0,0.0,58.9789,0.0,XAGUSD,,3LJ7RNMQDOKP2,2026-06-26T20:17:16+00:00,2026-06-26T20:17:16+00:00,2026-06-26T20:17:16.066000+00:00,2026-06-26T20:17:16.079000+00:00
1144384,1782505061,1782505061240,1782505061,1782505061255,0,1,0,1,4,0,1144384,0,0,1.0,0.0,0.0,0.0,0.0,58.9392,0.0,XAGUSD,,3LJ7ROE6LWHAL,2026-06-26T20:17:41+00:00,2026-06-26T20:17:41+00:00,2026-06-26T20:17:41.240000+00:00,2026-06-26T20:17:41.255000+00:00
1144487,1782505069,1782505069748,1782505069,1782505069763,0,0,0,1,4,0,1144384,0,0,1.0,0.0,0.0,0.0,0.0,58.9375,0.0,XAGUSD,,3LJ7ROM462MGP,2026-06-26T20:17:49+00:00,2026-06-26T20:17:49+00:00,2026-06-26T20:17:49.748000+00:00,2026-06-26T20:17:49.763000+00:00
1145118,1782505110,1782505110468,1782505110,1782505110480,0,0,0,1,4,0,1145118,0,0,1.0,0.0,0.0,0.0,0.0,58.9885,0.0,XAGUSD,,3LJ7RPRZONSLS,2026-06-26T20:18:30+00:00,2026-06-26T20:18:30+00:00,2026-06-26T20:18:30.468000+00:00,2026-06-26T20:18:30.480000+00:00
1145807,1782505156,1782505156919,1782505156,1782505156931,0,1,0,1,4,0,1145118,0,0,1.0,0.0,0.0,0.0,0.0,58.9837,0.0,XAGUSD,,3LJ7RR5BXPRFY,2026-06-26T20:19:16+00:00,2026-06-26T20:19:16+00:00,2026-06-26T20:19:16.919000+00:00,2026-06-26T20:19:16.931000+00:00
1146214,1782505190,1782505190339,1782505190,1782505190351,0,1,0,1,4,0,1146214,0,0,1.0,0.0,0.0,0.0,0.0,58.9524,0.0,XAGUSD,,3LJ7RS4FX6NAX,2026-06-26T20:19:50+00:00,2026-06-26T20:19:50+00:00,2026-06-26T20:19:50.339000+00:00,2026-06-26T20:19:50.351000+00:00
1146579,1782505208,1782505208324,1782505208,1782505208335,0,0,0,1,4,0,1146214,0,0,1.0,0.0,0.0,0.0,0.0,58.941,0.0,XAGUSD,,3LJ7RSN5XXYGM,2026-06-26T20:20:08+00:00,2026-06-26T20:20:08+00:00,2026-06-26T20:20:08.324000+00:00,2026-06-26T20:20:08.335000+00:00
1146760,1782505227,1782505227632,1782505227,1782505227644,0,1,0,1,4,0,1146760,0,0,1.0,0.0,0.0,0.0,0.0,58.9087,0.0,XAGUSD,,3LJ7RT75EQUFW,2026-06-26T20:20:27+00:00,2026-06-26T20:20:27+00:00,2026-06-26T20:20:27.632000+00:00,2026-06-26T20:20:27.644000+00:00
1149723,1782505333,1782505333888,1782505333,1782505333899,0,0,0,1,4,0,1146760,0,0,1.0,0.0,0.0,0.0,0.0,58.9146,0.0,XAGUSD,,3LJ7RWC437I4G,2026-06-26T20:22:13+00:00,2026-06-26T20:22:13+00:00,2026-06-26T20:22:13.888000+00:00,2026-06-26T20:22:13.899000+00:00
1150213,1782505351,1782505351488,1782505351,1782505351501,0,1,0,1,4,0,1150213,0,0,1.0,0.0,0.0,0.0,0.0,4066.25,0.0,XAUUSD,,3LJ7RWSILPGMF,2026-06-26T20:22:31+00:00,2026-06-26T20:22:31+00:00,2026-06-26T20:22:31.488000+00:00,2026-06-26T20:22:31.501000+00:00
1150452,1782505357,1782505357218,1782505357,1782505357230,0,0,0,1,4,10181,1150452,0,3,0.5,0.0,0.0,0.0,0.0,1.31973,0.0,GBPUSD,profit_harvester,3LJ7RWXTEBHJ2,2026-06-26T20:22:37+00:00,2026-06-26T20:22:37+00:00,2026-06-26T20:22:37.218000+00:00,2026-06-26T20:22:37.230000+00:00
1150705,1782505364,1782505364162,1782505364,1782505364175,0,0,0,0,4,0,1116704,0,0,0.5,0.0,0.0,0.0,0.0,1.41905,0.0,USDCAD,,3LJ7RX6CCM5YM,2026-06-26T20:22:44+00:00,2026-06-26T20:22:44+00:00,2026-06-26T20:22:44.162000+00:00,2026-06-26T20:22:44.175000+00:00
1150830,1782505368,1782505368529,1782505368,1782505368541,0,0,0,1,4,0,1150213,0,0,1.0,0.0,0.0,0.0,0.0,4065.545,0.0,XAUUSD,,3LJ7RXCEHR4HL,2026-06-26T20:22:48+00:00,2026-06-26T20:22:48+00:00,2026-06-26T20:22:48.529000+00:00,2026-06-26T20:22:48.541000+00:00
1150839,1782505368,1782505368794,1782505368,1782505368806,0,0,0,1,4,10181,1150839,0,3,0.1,0.0,0.0,0.0,0.0,4065.505,0.0,XAUUSD,profit_harvester,3LJ7RXCMEPU3A,2026-06-26T20:22:48+00:00,2026-06-26T20:22:48+00:00,2026-06-26T20:22:48.794000+00:00,2026-06-26T20:22:48.806000+00:00
1150872,1782505384,1782505384422,1782505384,1782505384435,0,1,0,1,4,0,1150872,0,0,1.0,0.0,0.0,0.0,0.0,58.8562,0.0,XAGUSD,,3LJ7RXR64AD2N,2026-06-26T20:23:04+00:00,2026-06-26T20:23:04+00:00,2026-06-26T20:23:04.422000+00:00,2026-06-26T20:23:04.435000+00:00
1151069,1782505411,1782505411846,1782505411,1782505411858,0,1,0,1,4,0,1150839,0,0,0.1,0.0,0.0,0.0,0.0,4064.725,0.0,XAUUSD,,3LJ7RYKPFSJRJ,2026-06-26T20:23:31+00:00,2026-06-26T20:23:31+00:00,2026-06-26T20:23:31.846000+00:00,2026-06-26T20:23:31.858000+00:00
1151070,1782505412,1782505412081,1782505412,1782505412092,0,0,0,1,4,10181,1151070,0,3,0.1,0.0,0.0,0.0,0.0,4064.805,0.0,XAUUSD,profit_harvester,3LJ7RYKWG2ZDZ,2026-06-26T20:23:32+00:00,2026-06-26T20:23:32+00:00,2026-06-26T20:23:32.081000+00:00,2026-06-26T20:23:32.092000+00:00
1151118,1782505419,1782505419055,1782505419,1782505419067,0,0,0,1,4,0,1150872,0,0,1.0,0.0,0.0,0.0,0.0,58.8765,0.0,XAGUSD,,3LJ7RYRGB3VUH,2026-06-26T20:23:39+00:00,2026-06-26T20:23:39+00:00,2026-06-26T20:23:39.055000+00:00,2026-06-26T20:23:39.067000+00:00
1151180,1782505441,1782505441453,1782505441,1782505441466,0,1,0,1,4,10181,1151070,0,3,0.1,0.0,0.0,0.0,0.0,4065.395,0.0,XAUUSD,profit_harvester,3LJ7RZGBRQ2VO,2026-06-26T20:24:01+00:00,2026-06-26T20:24:01+00:00,2026-06-26T20:24:01.453000+00:00,2026-06-26T20:24:01.466000+00:00
1151697,1782505493,1782505493607,1782505493,1782505493619,0,0,0,1,4,0,1151697,0,0,1.0,0.0,0.0,0.0,0.0,58.885,0.0,XAGUSD,,3LJ7S2WU3WU7Z,2026-06-26T20:24:53+00:00,2026-06-26T20:24:53+00:00,2026-06-26T20:24:53.607000+00:00,2026-06-26T20:24:53.619000+00:00
1151767,1782505510,1782505510728,1782505510,1782505510745,0,1,0,1,4,0,1151697,0,0,1.0,0.0,0.0,0.0,0.0,58.8792,0.0,XAGUSD,,3LJ7S3GSENBXA,2026-06-26T20:25:10+00:00,2026-06-26T20:25:10+00:00,2026-06-26T20:25:10.728000+00:00,2026-06-26T20:25:10.745000+00:00
1151876,1782505529,1782505529321,1782505529,1782505529333,0,0,0,1,4,0,1151876,0,0,1.0,0.0,0.0,0.0,0.0,58.9053,0.0,XAGUSD,,3LJ7S3Y4HB5V4,2026-06-26T20:25:29+00:00,2026-06-26T20:25:29+00:00,2026-06-26T20:25:29.321000+00:00,2026-06-26T20:25:29.333000+00:00
1154106,1782505666,1782505666337,1782505666,1782505666351,0,1,0,1,4,0,1151876,0,0,1.0,0.0,0.0,0.0,0.0,58.906,0.0,XAGUSD,,3LJ7S7XPUARCQ,2026-06-26T20:27:46+00:00,2026-06-26T20:27:46+00:00,2026-06-26T20:27:46.337000+00:00,2026-06-26T20:27:46.351000+00:00
1154770,1782505691,1782505691976,1782505691,1782505691991,0,1,0,1,4,0,1154770,0,0,1.0,0.0,0.0,0.0,0.0,58.8912,0.0,XAGUSD,,3LJ7SAPLY4LWP,2026-06-26T20:28:11+00:00,2026-06-26T20:28:11+00:00,2026-06-26T20:28:11.976000+00:00,2026-06-26T20:28:11.991000+00:00
1155068,1782505707,1782505707076,1782505707,1782505707090,0,0,0,1,4,0,1154770,0,0,1.0,0.0,0.0,0.0,0.0,58.892,0.0,XAGUSD,,3LJ7SB5NZCHFA,2026-06-26T20:28:27+00:00,2026-06-26T20:28:27+00:00,2026-06-26T20:28:27.076000+00:00,2026-06-26T20:28:27.090000+00:00
1156030,1782505747,1782505747849,1782505747,1782505747874,0,1,0,1,4,0,1156030,0,0,1.0,0.0,0.0,0.0,0.0,58.8667,0.0,XAGUSD,,3LJ7SCDN23ZMS,2026-06-26T20:29:07+00:00,2026-06-26T20:29:07+00:00,2026-06-26T20:29:07.849000+00:00,2026-06-26T20:29:07.874000+00:00
1160823,1782506051,1782506051954,1782506051,1782506051967,0,1,0,1,4,10181,1150452,0,3,0.5,0.0,0.0,0.0,0.0,1.31988,0.0,GBPUSD,profit_harvester,3LJ7SL6U5NJLB,2026-06-26T20:34:11+00:00,2026-06-26T20:34:11+00:00,2026-06-26T20:34:11.954000+00:00,2026-06-26T20:34:11.967000+00:00
1167083,1782506461,1782506461620,1782506461,1782506461633,0,1,0,1,4,0,1167083,0,0,1.0,0.0,0.0,0.0,0.0,4068.4,0.0,XAUUSD,,3LJ7SX4F464HM,2026-06-26T20:41:01+00:00,2026-06-26T20:41:01+00:00,2026-06-26T20:41:01.620000+00:00,2026-06-26T20:41:01.633000+00:00
1167921,1782506522,1782506522428,1782506522,1782506522441,0,0,0,1,4,10181,1167921,0,3,0.5,0.0,0.0,0.0,0.0,1.31958,0.0,GBPUSD,profit_harvester,3LJ7SYUZDCAVU,2026-06-26T20:42:02+00:00,2026-06-26T20:42:02+00:00,2026-06-26T20:42:02.428000+00:00,2026-06-26T20:42:02.441000+00:00
1169381,1782506609,1782506609377,1782506609,1782506609388,0,1,0,1,4,10181,1167921,0,3,0.5,0.0,0.0,0.0,0.0,1.31968,0.0,GBPUSD,profit_harvester,3LJ7T3FYMEHCD,2026-06-26T20:43:29+00:00,2026-06-26T20:43:29+00:00,2026-06-26T20:43:29.377000+00:00,2026-06-26T20:43:29.388000+00:00
1171075,1782506732,1782506732094,1782506732,1782506732106,0,0,0,1,4,0,1167083,0,0,1.0,0.0,0.0,0.0,0.0,4068.285,0.0,XAUUSD,,3LJ7T6YBVI5A3,2026-06-26T20:45:32+00:00,2026-06-26T20:45:32+00:00,2026-06-26T20:45:32.094000+00:00,2026-06-26T20:45:32.106000+00:00
1173238,1782506843,1782506843124,1782506843,1782506843139,0,1,0,1,4,0,1156030,0,0,1.0,0.0,0.0,0.0,0.0,59.008,0.0,XAGUSD,,3LJ7TC7OUQ7YV,2026-06-26T20:47:23+00:00,2026-06-26T20:47:23+00:00,2026-06-26T20:47:23.124000+00:00,2026-06-26T20:47:23.139000+00:00
1173461,1782506851,1782506851746,1782506851,1782506851760,0,1,0,1,4,0,1173461,0,0,1.0,0.0,0.0,0.0,0.0,4068.51,0.0,XAUUSD,,3LJ7TCHPSWZ3D,2026-06-26T20:47:31+00:00,2026-06-26T20:47:31+00:00,2026-06-26T20:47:31.746000+00:00,2026-06-26T20:47:31.760000+00:00
1187215,1782507376,1782507376990,1782507377,1782507377003,0,0,0,1,4,0,1173461,0,0,1.0,0.0,0.0,0.0,0.0,4074.275,0.0,XAUUSD,,3LJ7TRQVD6PBC,2026-06-26T20:56:16+00:00,2026-06-26T20:56:17+00:00,2026-06-26T20:56:16.990000+00:00,2026-06-26T20:56:17.003000+00:00
1188133,1782507420,1782507420408,1782507420,1782507420453,0,0,0,1,4,0,1188133,0,0,1.0,0.0,0.0,0.0,0.0,4074.504,0.0,XAUUSD,,3LJ7TSZDBWID5,2026-06-26T20:57:00+00:00,2026-06-26T20:57:00+00:00,2026-06-26T20:57:00.408000+00:00,2026-06-26T20:57:00.453000+00:00
1190468,1782507511,1782507511800,1782507511,1782507511815,0,0,0,0,4,0,1190468,0,0,1.0,0.0,0.0,0.0,0.0,161.761,0.0,USDJPY,,3LJ7TVOGYIQQF,2026-06-26T20:58:31+00:00,2026-06-26T20:58:31+00:00,2026-06-26T20:58:31.800000+00:00,2026-06-26T20:58:31.815000+00:00
1192836,1782507608,1782507608951,1782507608,1782507608965,0,0,0,1,4,0,1156030,0,0,2.0,0.0,0.0,0.0,0.0,58.9333,0.0,XAGUSD,,3LJ7TYIWA7N25,2026-06-26T21:00:08+00:00,2026-06-26T21:00:08+00:00,2026-06-26T21:00:08.951000+00:00,2026-06-26T21:00:08.965000+00:00
1193508,1782507667,1782507667908,1782507667,1782507667920,0,1,0,1,4,0,1188133,0,0,1.0,0.0,0.0,0.0,0.0,4071.345,0.0,XAUUSD,,3LJ7U27TC4BXY,2026-06-26T21:01:07+00:00,2026-06-26T21:01:07+00:00,2026-06-26T21:01:07.908000+00:00,2026-06-26T21:01:07.920000+00:00
1193603,1782507681,1782507681525,1782507681,1782507681540,0,1,0,0,4,0,1190468,0,0,1.0,0.0,0.0,0.0,0.0,161.762,0.0,USDJPY,,3LJ7U2MJ4IZ46,2026-06-26T21:01:21+00:00,2026-06-26T21:01:21+00:00,2026-06-26T21:01:21.525000+00:00,2026-06-26T21:01:21.540000+00:00
1193638,1782507689,1782507689231,1782507689,1782507689244,0,1,0,1,4,0,1193638,0,0,1.0,0.0,0.0,0.0,0.0,58.8915,0.0,XAGUSD,,3LJ7U2TORVUBK,2026-06-26T21:01:29+00:00,2026-06-26T21:01:29+00:00,2026-06-26T21:01:29.231000+00:00,2026-06-26T21:01:29.244000+00:00
1193906,1782507744,1782507744081,1782507744,1782507744092,0,0,0,1,4,0,1193638,0,0,1.0,0.0,0.0,0.0,0.0,58.8983,0.0,XAGUSD,,3LJ7U4GRGTAH7,2026-06-26T21:02:24+00:00,2026-06-26T21:02:24+00:00,2026-06-26T21:02:24.081000+00:00,2026-06-26T21:02:24.092000+00:00
1194035,1782507759,1782507759290,1782507759,1782507759308,0,1,0,1,4,0,1194035,0,0,1.0,0.0,0.0,0.0,0.0,58.8713,0.0,XAGUSD,,3LJ7U4UWPFAOP,2026-06-26T21:02:39+00:00,2026-06-26T21:02:39+00:00,2026-06-26T21:02:39.290000+00:00,2026-06-26T21:02:39.308000+00:00
1194348,1782507797,1782507797058,1782507797,1782507797069,0,0,0,1,4,0,1194035,0,0,1.0,0.0,0.0,0.0,0.0,58.8575,0.0,XAGUSD,,3LJ7U5Y4BPVGI,2026-06-26T21:03:17+00:00,2026-06-26T21:03:17+00:00,2026-06-26T21:03:17.058000+00:00,2026-06-26T21:03:17.069000+00:00
1194415,1782507808,1782507808034,1782507808,1782507808047,0,1,0,1,4,0,1194415,0,0,1.0,0.0,0.0,0.0,0.0,58.817,0.0,XAGUSD,,3LJ7U6CDF4UZG,2026-06-26T21:03:28+00:00,2026-06-26T21:03:28+00:00,2026-06-26T21:03:28.034000+00:00,2026-06-26T21:03:28.047000+00:00
1195583,1782508000,1782508000995,1782508001,1782508001010,0,1,0,0,4,0,1195583,0,0,1.0,0.0,0.0,0.0,0.0,0.68958,0.0,AUDUSD,,3LJ7UDW23ZHUI,2026-06-26T21:06:40+00:00,2026-06-26T21:06:41+00:00,2026-06-26T21:06:40.995000+00:00,2026-06-26T21:06:41.010000+00:00
1195615,1782508005,1782508005761,1782508005,1782508005773,0,0,0,1,4,0,1194415,0,0,1.0,0.0,0.0,0.0,0.0,58.8266,0.0,XAGUSD,,3LJ7UE2I5FT2M,2026-06-26T21:06:45+00:00,2026-06-26T21:06:45+00:00,2026-06-26T21:06:45.761000+00:00,2026-06-26T21:06:45.773000+00:00
1195707,1782508025,1782508025142,1782508025,1782508025156,0,1,0,1,4,0,1195707,0,0,1.0,0.0,0.0,0.0,0.0,58.7565,0.0,XAGUSD,,3LJ7UEMJQKPYM,2026-06-26T21:07:05+00:00,2026-06-26T21:07:05+00:00,2026-06-26T21:07:05.142000+00:00,2026-06-26T21:07:05.156000+00:00
1195718,1782508040,1782508040153,1782508040,1782508040166,0,0,0,1,4,0,1195707,0,0,1.0,0.0,0.0,0.0,0.0,58.7664,0.0,XAGUSD,,3LJ7UF2J4SNDI,2026-06-26T21:07:20+00:00,2026-06-26T21:07:20+00:00,2026-06-26T21:07:20.153000+00:00,2026-06-26T21:07:20.166000+00:00
1195934,1782508069,1782508069853,1782508069,1782508069868,0,1,0,1,4,0,1195934,0,0,1.0,0.0,0.0,0.0,0.0,4068.2,0.0,XAUUSD,,3LJ7UFW6ATLRS,2026-06-26T21:07:49+00:00,2026-06-26T21:07:49+00:00,2026-06-26T21:07:49.853000+00:00,2026-06-26T21:07:49.868000+00:00
1196031,1782508080,1782508080403,1782508080,1782508080417,0,0,0,1,4,0,1195934,0,0,1.0,0.0,0.0,0.0,0.0,4068.125,0.0,XAUUSD,,3LJ7UG7YOM7D3,2026-06-26T21:08:00+00:00,2026-06-26T21:08:00+00:00,2026-06-26T21:08:00.403000+00:00,2026-06-26T21:08:00.417000+00:00
1196133,1782508107,1782508107304,1782508107,1782508107318,0,0,0,1,4,0,1196133,0,0,1.0,0.0,0.0,0.0,0.0,4068.97,0.0,XAUUSD,,3LJ7UGZ2F5T72,2026-06-26T21:08:27+00:00,2026-06-26T21:08:27+00:00,2026-06-26T21:08:27.304000+00:00,2026-06-26T21:08:27.318000+00:00
